Date,Close,High,Low,Open,Volume,Pct_Change,upper_shadow_ratio,lower_shadow_ratio,price_diff_ratio,Vol_Pct_Change,RSI_7,RSI_14,DIF,DEA,MACD,^VIX
2024-05-09,438.34,438.92,435.8,437.65,24580100,0.22,0.18,0.6,0.0,-1.27,67.37,57.96,0.9,-1.2,4.21,12.69
2024-05-10,439.37,441.61,437.82,439.85,27116600,0.24,0.46,0.41,-0.0,10.32,68.99,58.85,1.45,-0.67,4.24,12.55
2024-05-13,440.39,441.39,438.97,441.29,22994200,0.23,0.04,0.59,-0.0,-15.2,70.64,59.76,1.94,-0.15,4.18,13.6
2024-05-14,443.22,443.76,439.77,439.96,34478300,0.64,0.13,0.05,0.01,49.94,75.0,62.26,2.53,0.39,4.29,13.42
2024-05-15,450.15,450.4,444.18,445.71,41464700,1.56,0.04,0.24,0.01,20.26,82.44,67.56,3.52,1.01,5.01,12.45
2024-05-16,449.23,451.93,449.07,449.96,34780400,-0.2,0.69,0.06,-0.0,-16.12,78.83,66.24,4.18,1.65,5.06,12.42
2024-05-17,449.02,449.97,446.81,449.36,35803700,-0.05,0.19,0.7,-0.0,2.94,77.88,65.91,4.63,2.24,4.77,11.99
2024-05-20,452.15,452.81,449.05,449.23,24474200,0.7,0.18,0.05,0.01,-31.64,81.59,68.36,5.18,2.83,4.7,12.15
2024-05-21,453.03,453.22,450.09,450.29,23167700,0.2,0.06,0.06,0.01,-5.34,82.56,69.03,5.62,3.39,4.47,11.86
2024-05-22,452.94,454.04,450.33,453.29,25120000,-0.02,0.2,0.7,-0.0,8.43,82.05,68.87,5.9,3.89,4.02,12.29
2024-05-23,450.9,457.78,449.1,457.75,40899200,-0.45,0.0,0.21,-0.01,62.82,70.53,65.16,5.89,4.29,3.19,12.77
2024-05-24,455.17,456.44,450.81,452.52,29651000,0.95,0.23,0.3,0.01,-27.5,78.05,68.94,6.15,4.66,2.97,11.93
2024-05-28,456.89,456.95,453.92,456.39,26216800,0.38,0.02,0.82,0.0,-11.58,80.41,70.33,6.42,5.01,2.82,12.92
2024-05-29,453.67,455.46,452.57,452.71,29739200,-0.7,0.62,0.05,0.0,13.44,65.14,64.48,6.3,5.27,2.07,14.28
2024-05-30,448.81,452.87,447.47,452.73,30714100,-1.07,0.03,0.25,-0.01,3.28,48.82,56.81,5.75,5.37,0.77,14.47
2024-05-31,447.97,449.73,440.37,449.04,55941300,-0.19,0.07,0.81,-0.0,82.14,46.49,55.58,5.19,5.33,-0.28,12.92
2024-06-03,450.38,452.81,445.18,451.81,32997500,0.54,0.13,0.68,-0.0,-41.01,53.9,58.37,4.88,5.24,-0.72,13.11
2024-06-04,451.61,452.81,448.39,450.12,23767400,0.27,0.27,0.39,0.0,-27.97,57.42,59.76,4.68,5.13,-0.9,13.16
2024-06-05,460.71,460.79,451.65,455.2,33817400,2.02,0.01,0.39,0.01,42.28,74.33,68.21,5.2,5.14,0.11,12.63
2024-06-06,460.55,461.72,459.38,461.4,21966800,-0.03,0.14,0.5,-0.0,-35.04,73.73,67.94,5.53,5.22,0.62,12.58
2024-06-07,460.15,462.91,459.03,460.19,25829700,-0.09,0.7,0.29,-0.0,17.59,72.0,67.21,5.7,5.32,0.76,12.22
2024-06-10,462.01,462.36,458.73,459.01,20719800,0.4,0.1,0.08,0.01,-19.78,75.11,68.86,5.91,5.44,0.95,12.74
2024-06-11,465.18,465.3,459.22,460.72,22053300,0.69,0.02,0.25,0.01,6.44,79.61,71.48,6.26,5.6,1.32,12.85
2024-06-12,471.27,473.61,468.43,469.12,34532600,1.31,0.45,0.13,0.0,56.59,85.49,75.72,6.95,5.87,2.16,12.04
2024-06-13,473.82,475.48,471.54,474.82,25859000,0.54,0.17,0.58,-0.0,-25.12,87.28,77.25,7.62,6.22,2.8,11.94
2024-06-14,476.28,476.35,473.16,473.62,23372600,0.52,0.02,0.15,0.01,-9.62,88.83,78.64,8.25,6.63,3.25,12.66
2024-06-17,482.11,483.9,475.24,476.55,37054500,1.22,0.21,0.15,0.01,58.54,91.65,81.52,9.11,7.12,3.98,12.75
2024-06-18,482.26,482.95,480.49,482.06,24438600,0.03,0.28,0.64,0.0,-34.05,91.71,81.59,9.7,7.64,4.12,12.3
2024-06-20,478.54,483.88,476.71,483.46,33918700,-0.77,0.06,0.26,-0.01,38.79,75.35,74.21,9.75,8.06,3.38,13.28
2024-06-21,477.26,479.61,475.76,478.27,39432900,-0.27,0.35,0.39,-0.0,16.26,70.3,71.79,9.58,8.37,2.43,13.2
2024-06-24,471.83,477.77,471.69,476.03,37751000,-1.14,0.29,0.02,-0.01,-4.27,52.81,62.51,8.9,8.47,0.86,13.33
2024-06-25,477.22,477.52,472.98,473.93,29250200,1.14,0.07,0.21,0.01,-22.52,63.37,67.06,8.7,8.52,0.36,12.84
2024-06-26,478.21,478.76,475.98,476.4,22737100,0.21,0.2,0.15,0.0,-22.27,65.03,67.83,8.52,8.52,0.0,12.55
2024-06-27,479.44,480.93,477.15,477.96,26222100,0.26,0.39,0.22,0.0,15.33,67.21,68.81,8.38,8.49,-0.22,12.24
2024-06-28,476.96,485.01,476.31,480.24,34881600,-0.52,0.55,0.07,-0.01,33.02,58.62,64.54,7.98,8.39,-0.82,12.44
2024-07-01,479.75,480.32,474.12,477.88,24898300,0.59,0.09,0.61,0.0,-28.62,64.56,67.02,7.8,8.27,-0.95,12.22
2024-07-02,484.79,484.85,478.12,478.25,26723600,1.05,0.01,0.02,0.01,7.33,72.78,70.96,7.97,8.21,-0.49,12.03
2024-07-03,488.83,488.96,484.03,484.03,18064900,0.83,0.03,0.0,0.01,-32.4,77.63,73.68,8.33,8.23,0.19,12.09
2024-07-05,493.93,494.37,489.38,489.68,28495900,1.04,0.09,0.06,0.01,57.74,82.28,76.64,8.93,8.37,1.11,12.48
2024-07-08,495.1,495.66,493.27,494.3,22109400,0.24,0.23,0.43,0.0,-22.41,83.22,77.28,9.39,8.58,1.62,12.37
2024-07-09,495.53,497.75,494.01,496.63,25614500,0.09,0.3,0.41,-0.0,15.85,83.59,77.52,9.67,8.8,1.76,12.51
2024-07-10,500.7,501.26,496.15,497.46,28046900,1.04,0.11,0.26,0.01,9.5,87.47,80.23,10.2,9.08,2.25,12.85
2024-07-11,489.72,501.02,488.52,500.81,49966600,-2.19,0.02,0.1,-0.02,78.15,55.13,62.86,9.62,9.19,0.87,12.92
2024-07-12,492.6,497.37,489.83,490.3,37109400,0.59,0.63,0.06,0.0,-25.73,59.69,65.0,9.29,9.21,0.16,12.46
2024-07-15,493.92,498.76,491.87,494.38,31151400,0.27,0.64,0.3,-0.0,-16.06,61.77,65.97,9.03,9.17,-0.29,13.12
2024-07-16,494.11,496.2,490.93,495.38,25950600,0.04,0.16,0.6,-0.0,-16.7,62.1,66.11,8.73,9.08,-0.7,13.19
2024-07-17,479.6,486.6,479.53,486.08,56268800,-2.94,0.07,0.01,-0.01,116.83,35.2,48.93,7.25,8.72,-2.94,14.48
2024-07-18,477.33,483.53,474.13,483.35,49347400,-0.47,0.02,0.34,-0.01,-12.3,32.62,46.88,5.82,8.14,-4.63,15.93
2024-07-19,473.1,479.52,471.81,477.0,42042900,-0.89,0.33,0.17,-0.01,-14.8,28.13,43.24,4.3,7.37,-6.14,16.52
2024-07-22,480.15,481.18,475.56,479.0,40300000,1.49,0.18,0.61,0.0,-4.15,43.29,50.18,3.62,6.62,-6.0,14.91
2024-07-23,478.46,482.25,477.98,479.25,23282500,-0.35,0.7,0.11,-0.0,-42.23,40.87,48.64,2.91,5.88,-5.94,14.72
2024-07-24,461.3,472.06,460.43,471.69,58818600,-3.59,0.03,0.07,-0.02,152.63,24.62,36.44,0.95,4.89,-7.88,18.04
2024-07-25,456.21,465.84,453.58,461.64,59256800,-1.1,0.34,0.21,-0.01,0.75,21.65,33.74,-1.0,3.71,-9.42,18.46
2024-07-26,460.89,463.84,457.7,460.57,39992100,1.03,0.48,0.47,0.0,-32.51,30.64,38.27,-2.14,2.54,-9.37,16.39
2024-07-29,461.81,465.81,459.54,463.62,28218500,0.2,0.35,0.36,-0.0,-29.44,32.43,39.16,-2.94,1.45,-8.77,16.6
2024-07-30,455.47,464.46,452.11,463.76,41317200,-1.37,0.06,0.27,-0.02,46.42,26.89,35.41,-4.04,0.35,-8.77,17.69
2024-07-31,468.95,470.66,464.31,465.77,44552100,2.96,0.27,0.23,0.01,7.83,48.66,47.03,-3.78,-0.48,-6.6,16.36
2024-08-01,457.59,473.41,453.93,469.64,56653900,-2.42,0.19,0.19,-0.03,27.16,37.64,40.43,-4.43,-1.27,-6.33,18.59
2024-08-02,446.73,451.53,442.47,448.86,66323200,-2.37,0.29,0.47,-0.0,17.07,30.05,35.32,-5.77,-2.17,-7.2,23.39
2024-08-05,433.41,440.3,421.55,422.8,87483500,-2.98,0.37,0.07,0.03,31.9,23.32,30.27,-7.81,-3.29,-9.02,38.57
2024-08-06,437.55,445.06,432.61,435.26,63164400,0.96,0.6,0.21,0.01,-27.8,29.08,33.46,-8.98,-4.43,-9.1,27.71
2024-08-07,432.82,446.98,432.42,444.48,54929200,-1.08,0.17,0.03,-0.03,-13.04,26.43,31.68,-10.18,-5.58,-9.2,27.85
2024-08-08,446.06,446.97,435.18,439.08,47890100,3.06,0.08,0.33,0.02,-12.81,43.28,41.12,-9.95,-6.46,-6.99,23.79
2024-08-09,448.39,450.03,443.61,444.73,33574000,0.52,0.26,0.18,0.01,-29.89,45.83,42.62,-9.47,-7.06,-4.82,20.37
2024-08-12,449.35,452.33,446.53,449.36,27795000,0.22,0.51,0.49,-0.0,-17.21,46.98,43.26,-8.91,-7.43,-2.96,20.71
2024-08-13,460.5,460.77,453.63,453.77,40084500,2.48,0.04,0.02,0.01,44.21,58.78,50.23,-7.48,-7.44,-0.08,18.12
2024-08-14,460.65,463.02,456.34,461.43,34733700,0.03,0.24,0.65,-0.0,-13.35,58.93,50.32,-6.26,-7.2,1.89,16.19
2024-08-15,472.29,472.69,466.27,466.65,38280600,2.53,0.06,0.06,0.01,10.21,68.77,56.74,-4.3,-6.62,4.64,15.23
2024-08-16,472.89,474.27,469.53,470.5,38383600,0.13,0.29,0.2,0.01,0.27,69.22,57.05,-2.67,-5.83,6.32,14.8
2024-08-19,479.11,479.15,471.24,473.03,23737700,1.31,0.01,0.23,0.01,-38.16,73.73,60.21,-0.87,-4.84,7.94,14.65
2024-08-20,478.1,480.77,476.4,478.19,29209300,-0.21,0.59,0.39,-0.0,23.05,71.74,59.45,0.47,-3.78,8.5,15.88
2024-08-21,480.33,482.19,477.17,478.89,25658800,0.47,0.37,0.34,0.0,-12.16,73.58,60.64,1.69,-2.68,8.75,16.27
2024-08-22,472.72,483.36,471.68,482.66,37739600,-1.59,0.06,0.09,-0.02,47.08,58.43,54.73,2.02,-1.74,7.53,17.55
2024-08-23,477.84,480.57,473.14,477.09,36061500,1.08,0.37,0.53,0.0,-4.45,64.21,57.72,2.67,-0.86,7.06,15.86
2024-08-26,473.2,478.22,471.11,477.29,27452600,-0.97,0.13,0.29,-0.01,-23.87,55.99,54.23,2.78,-0.13,5.82,16.15
2024-08-27,474.62,475.69,469.59,471.56,27510000,0.3,0.18,0.32,0.01,0.21,57.9,55.12,2.94,0.48,4.92,15.43
2024-08-28,469.23,474.88,465.79,474.15,37372400,-1.13,0.08,0.38,-0.01,35.85,48.51,51.05,2.61,0.91,3.4,17.11
2024-08-29,468.54,475.78,467.26,471.15,41081500,-0.15,0.54,0.15,-0.01,9.92,47.36,50.54,2.26,1.18,2.16,15.65
2024-08-30,474.13,474.76,468.39,472.9,33466500,1.19,0.1,0.71,0.0,-18.54,56.98,54.54,2.41,1.42,1.97,15.0
2024-09-03,459.73,471.2,457.34,471.07,44985200,-3.04,0.01,0.17,-0.02,34.42,36.77,44.54,1.35,1.41,-0.12,20.72
2024-09-04,458.54,462.36,455.67,456.61,32505100,-0.26,0.57,0.14,0.0,-27.74,35.55,43.82,0.41,1.21,-1.6,21.32
2024-09-05,458.97,463.27,455.88,456.91,34452400,0.09,0.58,0.14,0.0,5.99,36.44,44.17,-0.3,0.91,-2.41,19.9
2024-09-06,446.67,459.15,446.18,458.26,50624400,-2.68,0.07,0.04,-0.03,46.94,24.98,37.08,-1.83,0.36,-4.38,22.38
2024-09-09,452.42,453.41,447.8,451.02,32981200,1.29,0.18,0.57,0.0,-34.85,35.96,41.78,-2.55,-0.22,-4.66,19.45
2024-09-10,456.6,457.11,450.2,454.19,29680300,0.92,0.07,0.58,0.01,-10.01,43.03,45.0,-2.76,-0.73,-4.05,19.08
2024-09-11,466.51,467.26,449.25,457.84,57843000,2.17,0.04,0.48,0.02,94.89,56.37,51.81,-2.09,-1.0,-2.18,17.69
2024-09-12,471.09,471.91,464.75,466.54,40175500,0.98,0.11,0.25,0.01,-30.54,61.26,54.61,-1.18,-1.04,-0.29,17.07
2024-09-13,473.2,474.39,470.13,470.36,29111800,0.45,0.28,0.05,0.01,-27.54,63.46,55.88,-0.29,-0.89,1.2,16.56
2024-09-16,471.11,471.73,467.78,471.06,22585600,-0.44,0.16,0.83,0.0,-22.42,59.55,54.26,0.25,-0.66,1.82,17.14
2024-09-17,471.36,475.45,468.85,474.15,30084400,0.05,0.2,0.38,-0.01,33.2,59.9,54.43,0.69,-0.39,2.16,17.61
2024-09-18,469.32,476.68,468.71,472.57,39909200,-0.43,0.52,0.08,-0.01,32.66,55.4,52.7,0.86,-0.14,2.0,18.23
2024-09-19,481.19,484.04,478.33,480.44,52782500,2.53,0.5,0.37,0.0,32.26,70.45,60.53,1.93,0.27,3.32,16.33
2024-09-20,480.27,481.52,476.15,480.32,34577700,-0.19,0.22,0.77,-0.0,-34.49,68.37,59.71,2.68,0.75,3.84,16.15
2024-09-23,481.54,482.64,480.11,481.45,24843000,0.27,0.43,0.53,0.0,-28.15,69.82,60.51,3.33,1.27,4.12,15.89
2024-09-24,483.87,484.82,478.68,482.96,25952600,0.48,0.16,0.7,0.0,4.47,72.49,62.0,3.99,1.81,4.35,15.39
2024-09-25,484.32,486.28,483.06,483.24,26549900,0.09,0.61,0.06,0.0,2.3,73.03,62.29,4.5,2.35,4.3,15.41
2024-09-26,487.95,492.17,484.3,491.84,32020200,0.75,0.04,0.46,-0.01,20.6,77.24,64.69,5.13,2.91,4.46,15.37
2024-09-27,485.24,489.12,484.06,488.98,22851100,-0.56,0.03,0.23,-0.01,-28.64,68.0,61.55,5.36,3.4,3.92,16.96
2024-09-30,486.56,486.9,481.42,484.28,30281100,0.27,0.06,0.52,0.0,32.51,70.03,62.5,5.58,3.83,3.49,16.73
2024-10-01,479.78,486.49,475.92,486.19,42735400,-1.39,0.03,0.37,-0.01,41.13,50.71,54.96,5.15,4.1,2.1,19.26
2024-10-02,480.46,482.38,476.24,478.87,23744000,0.14,0.31,0.43,0.0,-44.44,52.25,55.54,4.8,4.24,1.13,18.9
2024-10-03,480.1,483.05,477.51,478.25,25337200,-0.07,0.53,0.13,0.0,6.71,51.26,55.13,4.45,4.28,0.34,20.49
2024-10-04,485.81,486.37,480.9,485.94,30686600,1.19,0.08,0.9,-0.0,21.11,63.92,60.1,4.58,4.34,0.48,19.21
2024-10-07,480.61,485.06,479.38,483.89,24975100,-1.07,0.21,0.22,-0.01,-18.61,50.09,54.21,4.21,4.31,-0.2,22.64
2024-10-08,487.78,488.47,482.35,483.16,28272000,1.49,0.11,0.13,0.01,13.2,62.98,60.03,4.45,4.34,0.22,21.42
2024-10-09,491.62,492.2,486.44,487.49,24995000,0.79,0.1,0.18,0.01,-11.59,68.12,62.75,4.89,4.45,0.88,20.86
2024-10-10,491.06,492.94,488.01,489.33,25750400,-0.11,0.38,0.27,0.0,3.02,66.55,62.09,5.14,4.59,1.1,20.93
2024-10-11,491.83,492.86,488.65,489.22,20644500,0.16,0.24,0.14,0.01,-19.83,67.74,62.67,5.33,4.74,1.19,20.46
2024-10-14,495.96,497.29,493.73,494.23,26060100,0.84,0.37,0.14,0.0,26.23,73.63,65.73,5.75,4.94,1.63,19.7
2024-10-15,489.33,496.96,487.17,496.29,34784500,-1.34,0.07,0.22,-0.01,33.48,54.86,57.58,5.49,5.05,0.88,20.64
2024-10-16,489.39,490.17,486.06,489.66,22996800,0.01,0.12,0.81,-0.0,-33.89,54.98,57.63,5.22,5.08,0.28,19.58
2024-10-17,489.73,494.95,489.67,494.9,27210700,0.07,0.01,0.01,-0.01,18.32,55.77,57.94,4.98,5.06,-0.16,19.11
2024-10-18,492.94,494.04,491.77,492.53,25335000,0.66,0.48,0.33,0.0,-6.89,62.89,60.85,5.0,5.05,-0.11,18.03
2024-10-21,493.89,494.69,489.79,491.72,30336500,0.19,0.16,0.39,0.0,19.74,64.84,61.69,5.02,5.05,-0.04,18.37
2024-10-22,494.42,495.91,490.45,491.2,26685800,0.11,0.27,0.14,0.01,-12.03,66.03,62.19,5.03,5.04,-0.02,18.2
2024-10-23,486.85,492.72,483.55,492.06,39346600,-1.53,0.07,0.36,-0.01,47.44,42.52,51.95,4.37,4.91,-1.07,19.24
2024-10-24,490.8,491.47,487.92,490.59,22024900,0.81,0.19,0.75,0.0,-44.02,52.75,56.01,4.13,4.75,-1.25,19.08
2024-10-25,493.79,498.73,492.9,493.61,38762100,0.61,0.85,0.12,0.0,75.99,59.17,58.85,4.12,4.63,-1.01,20.33
2024-10-28,493.87,496.98,493.57,496.92,20477800,0.02,0.02,0.09,-0.01,-47.17,59.34,58.93,4.08,4.52,-0.88,19.8
2024-10-29,498.61,499.8,492.32,494.18,28014100,0.96,0.16,0.25,0.01,36.8,68.53,63.28,4.38,4.49,-0.22,19.34
2024-10-30,494.84,498.8,494.35,497.84,29756000,-0.76,0.22,0.11,-0.01,6.22,56.66,58.02,4.26,4.44,-0.37,20.35
2024-10-31,482.35,490.91,482.25,490.86,41245200,-2.52,0.01,0.01,-0.02,38.61,33.93,44.75,3.12,4.18,-2.11,23.16
2024-11-01,485.92,489.23,483.7,484.0,33655800,0.74,0.6,0.05,0.0,-18.4,41.72,48.38,2.48,3.84,-2.72,21.88
2024-11-04,484.51,487.86,482.75,485.31,23291600,-0.29,0.5,0.34,-0.0,-30.79,39.57,47.06,1.84,3.44,-3.2,21.98
2024-11-05,490.69,491.35,486.01,486.1,24353600,1.28,0.13,0.02,0.01,4.56,52.17,53.09,1.81,3.11,-2.61,20.49
2024-11-06,504.01,504.84,498.05,499.01,43082200,2.72,0.12,0.14,0.01,76.9,68.64,62.9,2.82,3.05,-0.46,16.27
2024-11-07,511.95,512.74,506.77,506.83,32853100,1.57,0.13,0.01,0.01,-23.74,74.69,67.28,4.22,3.29,1.87,15.2
2024-11-08,512.55,513.33,510.82,511.45,22924500,0.12,0.31,0.25,0.0,-30.22,75.11,67.6,5.32,3.69,3.24,14.94
2024-11-11,512.25,513.98,509.34,513.77,24167500,-0.06,0.05,0.63,-0.0,5.42,74.39,67.25,6.09,4.17,3.83,14.97
2024-11-12,511.32,513.07,508.25,512.18,25835300,-0.18,0.18,0.64,-0.0,6.9,71.88,66.13,6.55,4.65,3.81,14.71
2024-11-13,510.66,513.39,508.37,510.81,24567400,-0.13,0.51,0.46,-0.0,-4.91,69.93,65.29,6.79,5.08,3.42,14.02
2024-11-14,507.11,511.2,506.2,510.32,28679500,-0.69,0.18,0.18,-0.01,16.74,59.73,60.83,6.61,5.38,2.46,14.31
2024-11-15,495.03,501.77,492.96,501.38,51461100,-2.38,0.04,0.24,-0.01,79.44,37.82,48.65,5.43,5.39,0.08,16.14
2024-11-18,498.47,500.59,495.19,496.59,27192700,0.69,0.39,0.26,0.0,-47.16,44.57,51.62,4.72,5.26,-1.07,15.58
2024-11-19,501.9,502.39,495.54,495.88,24523000,0.69,0.07,0.05,0.01,-9.82,50.79,54.45,4.39,5.09,-1.4,16.35
2024-11-20,501.61,501.92,495.02,501.6,29565500,-0.06,0.04,0.95,0.0,20.56,50.23,54.16,4.05,4.88,-1.65,17.16
2024-11-21,503.42,505.39,496.02,504.67,34526700,0.36,0.08,0.79,-0.0,16.78,53.9,55.74,3.89,4.68,-1.59,16.87
2024-11-22,504.22,504.96,501.22,502.86,23826600,0.16,0.2,0.44,0.0,-30.99,55.6,56.45,3.78,4.5,-1.45,15.24
2024-11-25,505.02,509.87,502.7,508.32,26375200,0.16,0.22,0.32,-0.01,10.7,57.42,57.19,3.71,4.34,-1.26,14.6
2024-11-26,507.73,508.56,505.66,506.51,26557100,0.54,0.29,0.29,0.0,0.69,63.36,59.7,3.83,4.24,-0.81,14.1
2024-11-27,503.74,506.67,500.38,506.6,24957400,-0.79,0.01,0.53,-0.01,-6.02,51.1,54.62,3.57,4.1,-1.08,14.1
2024-11-29,508.16,508.76,503.75,504.36,15334000,0.88,0.12,0.12,0.01,-38.56,60.88,58.8,3.67,4.02,-0.7,13.51
2024-12-02,513.69,514.66,509.04,509.43,25147200,1.09,0.17,0.07,0.01,64.0,69.71,63.35,4.15,4.04,0.21,13.34
2024-12-03,515.27,515.55,511.78,512.36,18597900,0.31,0.07,0.15,0.01,-26.04,71.83,64.54,4.61,4.16,0.9,13.3
2024-12-04,521.64,521.9,517.99,518.71,26086200,1.24,0.07,0.18,0.01,40.26,78.81,68.97,5.42,4.41,2.02,13.45
2024-12-05,520.19,522.42,519.81,521.69,18169600,-0.28,0.28,0.15,-0.0,-30.35,73.96,66.93,5.88,4.7,2.35,13.54
2024-12-06,524.85,525.09,520.73,520.86,23762600,0.89,0.05,0.03,0.01,30.78,78.85,70.0,6.54,5.07,2.94,12.77
2024-12-09,520.76,524.72,519.61,523.92,20674400,-0.78,0.16,0.23,-0.01,-13.0,66.13,64.34,6.66,5.39,2.55,14.19
2024-12-10,518.99,523.75,517.55,522.0,24350000,-0.34,0.28,0.23,-0.01,17.78,61.13,62.0,6.54,5.62,1.84,14.18
2024-12-11,528.28,528.97,522.97,523.37,32168600,1.79,0.11,0.07,0.01,32.11,73.4,68.47,7.11,5.92,2.38,13.58
2024-12-12,524.87,527.32,524.39,526.05,23577500,-0.65,0.44,0.16,-0.0,-26.71,64.66,64.15,7.2,6.17,2.06,13.92
2024-12-13,528.89,531.52,525.67,528.82,28780400,0.77,0.45,0.54,0.0,22.07,69.63,66.81,7.51,6.44,2.14,13.81
2024-12-16,536.5,537.48,531.35,531.43,31979900,1.44,0.16,0.01,0.01,11.12,76.84,71.17,8.28,6.81,2.94,14.69
2024-12-17,534.14,535.82,532.48,534.7,28579100,-0.44,0.33,0.5,-0.0,-10.63,70.76,68.18,8.6,7.17,2.86,15.87
2024-12-18,514.87,535.22,513.42,533.49,54703200,-3.61,0.08,0.07,-0.03,91.41,40.38,49.79,7.21,7.17,0.07,27.62
2024-12-19,512.58,520.14,512.24,519.58,46441800,-0.45,0.07,0.04,-0.01,-15.1,38.11,48.12,5.86,6.91,-2.11,24.09
2024-12-20,517.05,523.19,507.71,508.86,60530000,0.87,0.4,0.07,0.02,30.34,45.13,51.53,5.09,6.55,-2.91,18.36
2024-12-23,522.09,522.47,515.36,518.78,29672800,0.97,0.05,0.48,0.01,-50.98,52.25,55.1,4.83,6.2,-2.74,16.78
2024-12-24,529.17,529.26,523.41,524.05,17558200,1.36,0.02,0.11,0.01,-40.83,60.63,59.61,5.14,5.99,-1.7,14.27
2024-12-26,528.81,530.45,525.53,527.53,19090500,-0.07,0.33,0.41,0.0,8.73,60.01,59.28,5.29,5.85,-1.12,14.73
2024-12-27,521.78,525.67,517.09,525.23,33839600,-1.33,0.05,0.55,-0.01,77.26,48.6,53.17,4.79,5.64,-1.7,15.95
2024-12-30,514.84,518.59,511.07,514.74,34584000,-1.33,0.5,0.49,0.0,2.2,39.87,47.92,3.79,5.27,-2.96,17.4
2024-12-31,510.47,516.89,509.5,516.13,29117000,-0.85,0.1,0.13,-0.01,-15.81,35.22,44.91,2.62,4.74,-4.25,17.35
2025-01-02,509.47,515.87,504.96,513.53,36389800,-0.2,0.21,0.41,-0.01,24.98,34.16,44.23,1.58,4.11,-5.05,17.93
2025-01-03,517.81,518.88,511.77,512.59,29059500,1.64,0.15,0.12,0.01,-20.14,49.1,50.94,1.42,3.57,-4.29,16.13
2025-01-06,523.76,527.13,521.25,523.24,36109700,1.15,0.57,0.34,0.0,24.26,57.19,55.09,1.76,3.21,-2.9,16.04
2025-01-07,514.41,525.21,512.52,524.81,36690300,-1.78,0.03,0.15,-0.02,1.61,44.29,48.19,1.25,2.82,-3.13,17.82
2025-01-08,514.5,516.15,509.81,514.31,30777800,0.02,0.26,0.71,0.0,-16.11,44.43,48.26,0.85,2.42,-3.15,17.7
2025-01-10,506.43,510.82,503.17,510.72,40532500,-1.57,0.01,0.43,-0.01,31.69,35.14,42.89,-0.12,1.91,-4.07,19.54
2025-01-13,504.81,505.27,498.96,500.45,31694200,-0.32,0.07,0.24,0.01,-21.81,33.5,41.87,-1.01,1.33,-4.68,19.19
2025-01-14,504.33,509.4,500.84,507.98,33737200,-0.09,0.17,0.41,-0.01,6.45,32.96,41.56,-1.73,0.72,-4.9,18.71
2025-01-15,515.93,517.08,510.7,512.27,34957600,2.3,0.18,0.25,0.01,3.62,53.7,51.05,-1.35,0.3,-3.31,16.12
2025-01-16,512.32,518.29,512.19,518.21,28229000,-0.7,0.01,0.02,-0.01,-19.25,48.27,48.41,-1.33,-0.02,-2.61,16.6
2025-01-17,520.96,523.29,512.35,522.07,51837900,1.69,0.11,0.79,-0.0,83.63,59.65,54.47,-0.6,-0.14,-0.93,15.97
2025-01-21,524.02,525.19,519.29,523.7,23628000,0.59,0.2,0.75,0.0,-54.42,63.01,56.42,0.22,-0.07,0.57,15.06
2025-01-22,530.72,533.03,528.47,528.78,33593000,1.28,0.51,0.07,0.0,42.17,69.5,60.41,1.39,0.22,2.33,15.1
2025-01-23,531.85,531.97,527.66,528.25,23096600,0.21,0.03,0.14,0.01,-31.25,70.51,61.06,2.38,0.66,3.45,15.02
2025-01-24,528.84,533.0,527.36,532.23,19878300,-0.57,0.14,0.26,-0.01,-13.93,63.9,58.32,2.89,1.1,3.58,14.85
2025-01-27,513.44,517.22,509.39,510.24,60771700,-2.91,0.48,0.11,0.01,205.72,40.94,46.76,2.03,1.29,1.49,17.9
2025-01-28,521.03,522.22,511.02,514.45,33194200,1.48,0.11,0.31,0.01,-45.38,51.05,51.83,1.94,1.42,1.04,16.41
2025-01-29,520.05,521.81,516.13,521.68,26649000,-0.19,0.02,0.69,-0.0,-19.72,49.77,51.15,1.77,1.49,0.56,16.56
2025-01-30,522.27,525.32,517.44,522.93,27431300,0.43,0.3,0.61,-0.0,2.94,52.9,52.66,1.79,1.55,0.48,15.84
2025-01-31,521.51,530.73,520.41,526.14,38845500,-0.15,0.45,0.11,-0.01,41.61,51.61,52.07,1.73,1.58,0.28,16.43
2025-02-03,517.34,520.07,510.29,512.71,40580800,-0.8,0.28,0.25,0.01,4.47,44.66,48.81,1.32,1.53,-0.42,18.62
2025-02-04,523.69,524.33,517.46,517.86,26046800,1.23,0.09,0.06,0.01,-35.81,55.34,53.57,1.5,1.53,-0.05,17.21
2025-02-05,526.07,526.23,519.84,521.04,21134100,0.45,0.03,0.19,0.01,-18.86,58.81,55.24,1.81,1.58,0.45,15.77
2025-02-06,528.81,529.02,524.96,526.57,19434500,0.52,0.05,0.4,0.0,-8.04,62.71,57.16,2.25,1.72,1.07,15.5
2025-02-07,522.14,531.31,521.41,529.35,29605500,-1.26,0.2,0.07,-0.01,52.33,49.43,51.39,2.04,1.78,0.52,16.54
2025-02-10,528.46,529.57,525.97,526.43,20852800,1.21,0.31,0.13,0.0,-29.56,59.03,55.93,2.35,1.9,0.92,15.81
2025-02-11,527.2,529.13,525.05,525.18,19325500,-0.24,0.47,0.03,0.0,-7.32,56.54,54.83,2.47,2.01,0.93,16.02
